filename,year,variable,values,num_missing,num_total,prop_missing
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0125PE,"[ 0.  15.1  nan 21.5  nan  7.7  4.   9.4 30.9  0.   0.   7.5  5.  13.8
 30.1 36.9 17.3  0.  26.9  0.  11.9  0.   0.  10.1 32.1  0. ]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0126PE,"[ 0.   0.   nan 40.   nan 17.3  8.4  0.  60.2  0.   0.  10.3  0.  28.4
 10.1 49.4  0.   0.  15.   0.  14.9  0.   0.  17.4 35.3  0. ]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0132PE,"[ 0.   0.   nan 40.2  nan  1.7 21.8 17.1 20.9  0.   9.4  2.2  0.  14.
  9.2 53.9  0.   9.2 17.7 27.5  9.1  0.  34.   4.8 21.8  0. ]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0136PE,"[ 0.4  3.9  nan 12.4  nan  1.   9.2  8.5  8.6  0.4  3.8  2.6  4.   6.6
 11.5 23.3  2.2  2.8 11.8 14.6  2.9  0.   9.8  6.  14.6 14.8]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0134PE,"[ 6.5 10.2  nan  4.5  nan  7.4 13.  13.6  8.9  5.5  3.8  6.7  8.2  6.7
 14.5 18.6  3.5  7.4 12.8 14.1 10.5  2.2 11.  15.7 18.8  8.2]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0135PE,"[ 6.7  7.7  nan 12.4  nan  7.4 22.6 37.8 10.7 11.3  2.8  5.9  5.3  7.6
  4.3 13.9  9.9  3.9  5.  11.4 12.4 14.6  5.7 12.5  4.6  9.8]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0137PE,"[18.  23.   nan 12.5  nan 43.8 27.9 34.8 17.9 12.5  5.  12.6 16.3 12.7
 19.1 27.1  7.3 13.3 12.6 15.6 19.2  6.1 13.1 24.5 20.4  7.6]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0129PE,"[ 0.   0.   nan 33.   nan  1.3 21.8 14.7 16.9  0.   6.5  6.8  3.9 16.8
 13.3 46.6  0.   7.2 12.1 23.3  3.7  0.  18.5 11.4 23.3 36.6]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0128PE,"[ 5.6  8.   nan 12.4  nan  6.1 15.4 18.6 10.7  5.2  4.2  6.7  7.2  8.5
 13.3 23.9  4.   7.  12.1 15.2  9.9  2.9 11.4 14.7 17.9 11.1]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0124PE,"[ 0.   0.   nan  0.   nan  0.   0.   0.   0.   0.   0.   0.   0.   0.
 21.7  0.   0.   0.   0.  14.6  0.   0.   0.   0.   0.  40.9]",2,26,0.07692307692307693
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0127PE,"[  0.    0.    nan  65.9  74.3  26.4   0.   51.7   0.    0.    0.    0.
   0.  100.    0.   76.2  31.8 100.   68.3  23.1  56.3]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0133PE,"[12.  30.1  nan 22.5 13.7 20.1  4.6 13.6 11.3 13.1  3.2 27.7 11.1 23.9
 11.1 35.2  6.4 17.7 30.3  8.   7.9]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0122PE,"[ 0.  39.1  nan 11.5  9.1 20.8  0.   7.5  0.   0.   1.2  0.   0.   6.3
  5.5  7.9  1.8  3.8 16.7  0.   0. ]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0131PE,"[ 0.  70.2  nan 56.7 44.3 27.9  0.  53.5  0.   0.   0.   0.   0.  84.3
 22.4 45.3 13.7 32.8 61.9  2.3  6.8]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0130PE,"[ 0.  74.2  nan 49.6 37.7 38.9  0.  18.4  0.   0.   2.8 11.3  0.  62.
 35.6 48.8  6.5 44.3 60.4  7.7 13.4]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0123PE,"[ 0.  77.1  nan 15.4 14.8 29.6  0.  14.2  0.   0.   3.   0.   0.  13.2
 12.5 10.4  4.7  7.1 32.2  0.   0. ]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0125PE,"[ 0.  44.3  nan 63.4 36.1 42.4  0.  59.   0.  39.7  0.  42.4  0.  54.2
 11.3 57.6 17.6 65.6 69.4 24.1 44.7]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0126PE,"[ 0.  81.1  nan 63.4 60.2 40.2  0.  51.7  0.   0.   0.   0.   0.  74.4
 13.8 62.9 20.9 84.9 71.8 41.2 66.1]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0132PE,"[ 0.  77.5  nan 47.1 33.1 44.8  0.   0.   0.   0.   4.3 21.6  0.  55.5
 43.9 55.6  3.1 59.4 59.2 12.1 15.1]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0136PE,"[ 0.  36.   nan 34.6 22.7 25.4  1.1 13.1  0.   4.4  1.6 22.6  1.1 42.4
 15.1 40.7  4.  25.2 48.1  4.3  8.5]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0134PE,"[12.7 28.4  nan 22.6 14.2 21.   4.1 13.9 11.2 15.   3.9 27.6 11.4 22.9
 11.2 32.8  6.1 19.  29.9  8.1  8.2]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0135PE,"[ 7.5 61.8  nan 20.   4.7  0.   9.2  6.7 12.8  0.   0.  32.5  7.5 58.8
  7.4 64.2  8.4  4.9 42.4  6.9  6. ]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0137PE,"[21.6 38.6  nan 23.3 13.7 22.5  7.5 14.5 14.  18.   6.3 28.  16.5 18.
 13.  35.8  9.4 17.9 26.9 18.1 14.9]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0129PE,"[ 0.  74.2  nan 49.6 37.7 38.9  0.  18.4  0.   0.   2.8 11.3  0.  62.
 35.6 48.8  6.5 44.3 60.4  7.7 14.4]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0128PE,"[10.5 37.1  nan 29.6 19.3 24.8  3.6 14.1 11.2 11.5  3.2 26.2 10.3 30.1
 13.8 38.1  6.4 20.5 38.4  7.9  9.6]",1,21,0.047619047619047616
Minneapolis_11062009_Ward10CityCouncil.csv,2009,DP03_0124PE,"[  0.  100.    nan   0.   12.5   0.    0.   60.7   0.    0.    0.    0.
   0.    0.    0.    0.   12.5   0.   51.2   0.    0. ]",1,21,0.047619047619047616
SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,2018,DP02_0154E,"[  nan  992. 1673. 1261.   nan  736. 1257. 2051.    0.  996. 1205.  253.
   14.  125.   nan  966. 1013. 1489. 1428. 1047. 1139. 1734.  920.  618.
 1133.  933. 1560. 1182. 1237. 1277.  596. 1200.  932. 1154. 1022.  962.
  983. 1166.  725. 1614.]",3,40,0.075
SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,2018,DP02_0154PE,"[ nan 99.  97.2 91.   nan 96.7 91.6 91.9  0.  88.5 88.3 82.1 11.5 96.9
  nan 82.6 84.7 94.  94.9 80.  94.3 98.1 89.4 92.2 92.  90.8 97.7 89.3
 89.  86.8 91.8 93.1 87.7 91.7 85.5 83.9 90.6 91.9 97.1 90.7]",3,40,0.075
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0127PE,"[0.  0.  nan nan nan 0.  0.  0.  0.  0.  nan 0.  0.  0.  nan 0.  0.  0.
 nan 0.  0.  0.  0.  3.5 0. ]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0133PE,"[ 2.3  4.   nan  nan  nan  6.5 12.6  6.   4.   9.7  nan  7.4 19.1  9.2
  nan  4.4  6.3  4.7  nan 13.2  8.3  8.3  6.7  7.5  6.4]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0122PE,"[1.2 2.6 nan nan nan 0.7 0.  1.8 2.2 1.6 nan 1.1 8.6 3.4 nan 1.1 4.8 0.
 nan 3.3 6.9 8.2 3.9 0.  4.3]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0131PE,"[ 0.   0.   nan  nan  nan  0.  29.5  4.8  0.   0.   nan  0.   0.   9.2
  nan 22.1  0.   0.   nan  6.5  0.  16.   0.   1.5  6.9]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0130PE,"[ 2.7  1.7  nan  nan  nan  0.   8.3 10.2  5.8  0.   nan  1.3 14.7 16.9
  nan  7.1  7.7  0.9  nan 10.9 15.1 15.2  0.   0.5  9.7]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0123PE,"[ 2.9  4.1  nan  nan  nan  0.   0.   3.   3.8  0.   nan  0.  11.7  0.
  nan  0.  11.7  0.   nan  0.   9.3 13.9  0.   0.   3.6]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0125PE,"[ 0.   0.   nan  nan  nan  0.  10.7 12.8  5.8 15.1  nan  7.7  9.4 30.9
  nan  0.   0.   7.5  nan 22.1  5.6  0.   0.   5.1 20.6]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0126PE,"[ 0.   0.   nan  nan  nan  0.  40.9 23.7 13.4  0.   nan 17.3  0.  60.2
  nan  0.   0.   7.   nan 44.5  0.   0.   0.   2.9 29.1]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0132PE,"[ 4.2  2.   nan  nan  nan  0.   2.1 12.3  7.9  0.   nan  1.7 17.1 20.9
  nan  0.  10.   1.1  nan 11.8 20.2 14.8  0.   0.  11.1]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0136PE,"[ 1.2  1.3  nan  nan  nan  0.4  4.   4.6  3.   3.9  nan  1.   8.5  8.6
  nan  3.7  5.8  0.9  nan  7.5  8.3 10.1  2.7  2.5  5.3]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0134PE,"[ 2.3  4.6  nan  nan  nan  6.5 13.4  6.4  3.4 10.2  nan  7.4 13.6  8.9
  nan  3.9  5.1  5.3  nan 13.4  7.   6.1  6.9  8.8  6.4]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0135PE,"[ 2.3  0.5  nan  nan  nan  6.7  9.2  4.2  6.8  7.7  nan  7.4 37.8 10.7
  nan  5.7 11.9  1.3  nan 11.8 14.9 23.8  6.1  1.5  6.4]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0137PE,"[ 8.  22.8  nan  nan  nan 18.  37.5 22.7 10.6 23.   nan 43.8 34.8 17.9
  nan 10.7 12.2 14.3  nan 28.9 18.9  6.8 37.2 22.5 12.3]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0129PE,"[ 2.7  1.7  nan  nan  nan  0.   8.3 10.2  5.8  0.   nan  1.3 14.7 16.9
  nan  7.1  7.7  0.9  nan 10.9 16.6 15.2  0.   0.5  9.7]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0128PE,"[ 2.3  3.6  nan  nan  nan  5.6 11.8  6.7  4.3  8.   nan  6.1 18.6 10.7
  nan  4.9  6.6  3.9  nan 12.7  9.9  9.5  5.6  5.9  7. ]",6,25,0.24
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,2008,DP03_0124PE,"[ 0.   0.   nan  nan  nan  0.   0.   0.   0.   0.   nan  0.   0.   0.
  nan  0.   0.   0.   nan  0.   0.   0.   0.   0.  10.9]",6,25,0.24
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0127PE,"[ nan  50.   0.   0.   0. 100. 100.  24.   0.   0.   6.   0. 100.   0.
   0.   0. 100.   0. 100.  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0133PE,"[ nan  5.8  4.9 15.4  5.7  4.2 15.9  7.7 14.7 12.3 10.6 10.2  4.5  4.2
  4.3  6.  28.5  9.   6.4  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0122PE,"[ nan  1.5  0.   0.   2.7  0.   7.9  0.   2.6  0.   3.6  4.3  0.   1.6
  0.   4.  14.2  0.   1.5  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0131PE,"[ nan  5.2  0.  56.3  7.7 29.6 64.4  3.4  0.   0.   1.4 35.5 12.   0.
  0.   6.8 17.4  0.   6.4  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0130PE,"[ nan  4.   1.2 58.1  2.6  5.2 52.   5.6 11.7  3.4 10.2 25.6 14.7  3.1
  0.  10.7 36.4  4.5  7.3  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0123PE,"[ nan  0.   0.   0.   5.9  0.  18.3  0.   5.9  0.   8.3  4.3  0.   3.8
  0.   7.5  5.9  0.   3.6  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0125PE,"[ nan 26.1  4.2 22.2  0.  70.8 25.7 13.5  8.2 23.1 15.4 21.1 34.5  3.
  0.   9.4 63.9 22.5 15.8  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0126PE,"[ nan 50.8  5.8 42.3  0.  70.8 36.8 13.5 10.8 35.3  3.8 22.8 50.   5.2
  0.  25.  93.6 21.3 20.3  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0132PE,"[ nan  3.3  1.6 60.1  0.   0.  41.4  7.5 14.7  4.7 14.2 24.  15.8  5.1
  0.  14.5 43.3  5.4  7.8  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0136PE,"[ nan  3.3  1.1 26.3  3.2  3.5 31.6  4.   8.1  4.5  7.5 12.2  5.9  2.4
  0.   5.2 29.2  3.9  5.4  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0134PE,"[ nan  4.9  5.8 15.8  6.3  4.5 17.   7.3 14.3 13.4 11.1 11.3  3.7  4.
  3.9  6.9 29.6  6.3  5.5  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0135PE,"[ nan 13.1  1.3 10.9  0.   0.   8.4 16.3 17.6  0.   6.6  3.4 10.7  5.8
  7.5  1.8 16.2 24.1 13.4  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0137PE,"[ nan 10.  11.5 23.3 11.6  6.8 14.8 13.9 22.3 19.8 19.2 14.9  9.8 11.1
 11.5  8.1 34.9 16.2  9.9  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0129PE,"[ nan  4.   1.2 58.1  2.6  5.2 53.8  6.3 11.7  3.4 10.2 25.6 15.8  3.1
  0.  10.7 36.4  4.5  7.3  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0128PE,"[ nan  5.4  4.3 25.1  5.1  4.4 24.6  7.3 14.2 10.8 10.5 13.   6.8  3.9
  3.6  6.5 30.7  8.1  6.6  nan]",2,20,0.1
Minneapolis_11062009_Ward12CityCouncil.csv,2009,DP03_0124PE,"[ nan  0.   0.   0.  24.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.  11.9  0.   0.   0.   nan]",2,20,0.1
